filename,categories,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
0686.wav,Sad,0.30177555060385847,0.025481117889285088,2557.5205322535116,2417.027524535718,4735.564630681818,0.10577454229797979,-332.85121210394925,63.93007024599793,-10.843131340881163,20.13473334887581,-4.759066277734606,-19.07607089268636,-11.02229378747287,-11.230072559667686,-19.370298382760478,-8.855791298054257,-11.475939836715641,-7.2694206738636185,-15.101211412999584,-4.50121129415764,-11.342153254195694,-6.6626788762362095,-14.25774893325696,0.3562091585621142,-13.843726627509374,-0.10552644447895952
0695.wav,Sad,0.35766839654393645,0.008421983569860458,1428.9121998879712,1865.1071897396803,2509.4156901041665,0.06272907021604938,-410.5478689004085,142.3254360942747,-12.227230977225597,2.931881494128847,5.428714494968118,8.30676456267294,8.007899986008654,-2.154364375184953,-9.576252100767775,-3.3780443110934617,-1.580771858021583,3.759354790088365,-5.9439192330033634,0.03437523812284325,-5.1526408988165375,0.8944797285042984,-7.4517967321115,-3.4169247890080254,-5.035555674540033,6.134802095675266
0696.wav,Sad,0.32338346868668255,0.010679401457309723,1844.9927543456936,2111.589873728417,3545.4651318008096,0.08630283273381295,-380.23527657176334,115.42764472165146,-6.931373693105294,11.66540095204291,-2.4817697602223356,6.148602519093192,0.2861741697036292,1.8058728289070136,-5.262864022035639,0.161463818561999,-2.8572243692723824,4.171840954951446,-2.9924212384179145,0.6270925120067425,-3.3915145920704335,4.499017124075655,-2.9046559364115976,-0.6790082356170537,-7.622900090361785,-1.0549719553462638
0692.wav,Sad,0.31664985631490933,0.02466706745326519,2248.060846916701,2101.2502529075705,3955.142750459559,0.12734566482843138,-339.466042885568,104.49982415103496,-15.87920683737628,-0.74107256821405,2.514239318537727,-16.137003735540883,-7.195646191751674,-10.016334765181417,0.13932826723366346,-10.102114018535005,-13.328940198515816,-2.798758826398383,-8.277799047256464,4.686764877857052,-9.76273130934746,-5.840652870984954,-12.539263702087222,-0.9701790831819631,-11.351703316577478,-4.933220281072811
0687.wav,Sad,0.37277254282419103,0.02373434789478779,1999.5184559375862,2024.707531514275,3995.248135653409,0.0974998308982684,-308.5669528485632,104.27464904052238,-14.764986893402682,42.61061153881783,2.069811714072016,15.312824548679362,-12.205758313968959,-1.0669146936944807,-6.361649587913431,-2.726675376494096,-0.39703762850224017,1.642261706936089,-9.202937116049757,0.5211066394154561,-2.027027774279039,-1.3502136139556098,-5.395215978134963,1.4853074024474846,-4.273483565169705,-1.4820954529326764
0690.wav,Sad,0.3659930653595481,0.014846389181911945,2358.5157835716336,2197.8920129686394,4498.745830407303,0.13225289676966293,-423.01286894289024,82.15804200839257,-10.768821519504659,28.207722361486816,-0.4850022914724094,-2.1065964123103673,-7.381171688631546,-3.091706507908482,-9.16772423879787,-13.996928433387623,-6.122974587457852,-0.10549012812543927,-6.0222479683102135,5.908591792143984,-4.892111848479898,1.7705255209170978,-1.0011837788351148,4.526041185942326,-5.808602160455367,0.53386596509021
0059.wav,Sad,0.4202819068150434,0.01159871555864811,1822.5560678773095,1581.3447583814957,3313.6199629934213,0.11469812225877193,-364.5635006875349,131.17687990982148,-64.59945393645339,25.235751691432977,-19.129226526329635,-2.81270431950333,-11.179949857381366,-9.123714282053312,-18.66211008338548,1.6815863978188235,-13.673148718883523,0.7556496689183402,-14.896261488776396,0.3979478168743502,-2.3233050092570475,-4.5128727546891785,-6.282789436757325,-4.476965832560245,3.954950359154604,-3.0245043312020616
0697.wav,Sad,0.3988208738854497,0.010221794247627258,2188.6420611619283,2444.294395237204,4761.877872242647,0.09738625919117647,-354.91331812825933,99.76415173333119,-2.1778826898871286,12.23063981517997,3.6863752293248715,9.12868892966589,-5.255011536847697,-0.008330655109016136,-10.019348430116175,0.07611214062618134,-8.369050979555803,-1.3761827071626958,-7.919530053550859,1.4395669554188073,1.4392151049589057,10.482412862473122,0.808511888021095,-0.5985363238396594,-5.217468166587855,-1.7718445585448648
0698.wav,Sad,0.41855888945272984,0.024914316833019257,2291.310763960157,2193.3983304186077,4308.7444436961205,0.1411694055316092,-256.1211783931347,105.63922280632825,-26.361306605891357,-0.7529268275102305,-5.628584072861717,3.5082026115391045,-8.77424185418029,11.158855569788956,-11.805112464261228,5.773417797575047,-9.675817463145046,3.5602890043588964,-8.587015546175282,7.582686391602595,-8.63981029901152,-2.1439681227003518,-6.967874366644066,-0.16452540778280994,-3.8897120160769068,0.8585212964879131
0699.wav,Sad,0.4149097030218818,0.026726173236966133,2401.5940127817835,2159.0848311233976,4495.663291529605,0.14334909539473684,-250.97116395150255,100.22916037959037,-25.404352453002435,14.62288516829429,-7.1686879648046755,4.177523351482966,-15.366769555936774,8.355330929908746,-8.778159456567462,1.0003133837149796,-8.191438065329827,2.1342846095289127,-10.851211167991547,1.8025465462902004,-9.647705352920966,-1.5913053765786973,-5.448282355904496,-3.377701568673853,-7.292014855529977,-1.9120313520430783
0063.wav,Sad,0.4411225852155314,0.010279103182256222,1962.5690252526292,1875.7422281581803,3664.4536538244583,0.11488711360559567,-392.6039762230247,117.68813672468438,-26.92030667161372,36.21695406253531,-0.2131657845816581,-6.411645404932381,-11.57776853273499,-5.152703593788147,-8.036931539206643,7.178863817329834,-10.186270024894586,5.267802569483445,-9.865795882878926,5.449826363383423,-5.417193106040514,-1.1800634630307734,-2.116311238713349,-1.1253711881452406,-0.4994080230624018,-1.2466329850464224
0064.wav,Sad,0.4308834297843219,0.0037854239344596863,2309.3677695950614,2338.673843185507,4702.259755924048,0.11728450951986755,-468.464042697491,93.51290144944699,-3.9188993756836603,30.598764107913304,-4.5388752795596305,4.174722093989161,3.2123097208249503,-2.193797183101847,-5.550024225526904,3.2542069680703185,-9.30590859038411,7.627535678587971,-8.321425542118932,10.110430283173509,0.5043826243759357,5.250313524425548,1.9147904594725733,2.1423837500152727,4.503667545340299,-0.7026425904694373
0067.wav,Sad,0.3394624462391997,0.011392938904464245,1544.122602077109,1465.3831419377864,2741.3725142045455,0.0880474668560606,-411.5404489266233,144.00754629818348,-54.538344532264716,18.384711214097422,-2.49104648188691,-6.910291806994265,-4.116631684936601,-16.86780817176075,-7.68820695585804,1.0092073891547153,-12.156938966835451,8.77569464111231,-7.740315979931708,3.1980603141317996,-3.4107589630450037,2.4871662279323443,3.1364247861480483,-1.769501696086632,2.968849163853064,0.7017778855058945
0078.wav,Sad,0.3156949286152698,0.010294720530509949,1950.6750746312202,1644.4173818998179,3295.364400093129,0.12418512003311258,-418.83533076975607,105.750042113906,-60.95774992732511,14.828037569540182,-7.548751868612516,-7.175510623821429,-6.661084235763871,-2.396477671996626,-0.7961867396376693,19.693718996088087,6.3799575061090765,9.940407027360251,-2.600993308323597,-1.8067662489216385,-6.255938996263672,-3.7166297525414405,-1.4983684926184082,2.2880931215445464,-0.6597266731851096,5.3009259971948985
0099.wav,Sad,0.31712422580946614,0.016071751713752747,1800.4671726792462,1873.4112621353493,3551.064453125,0.08655327690972223,-361.58967485814054,110.9065888923991,-22.815339628854105,55.85659425096595,3.5142806298688742,1.6616388340137396,6.106009229148679,-3.801438603270269,2.2976060276683943,-3.44888586433298,-10.07280194953361,10.936985596315326,-22.147946065121285,4.777441306811452,-4.67722678916326,-7.465364250093232,-5.836151885504562,-4.573742916928998,-8.155969091540754,-7.048899422890285
0108.wav,Sad,0.49458226359488056,0.009093211032450199,1814.9339498867828,1777.3743211200028,3433.6616847826085,0.10474458408816426,-384.7655140934339,126.96098826428604,-45.669400875461854,16.966686685448416,-15.136069845152718,-3.7476592921098693,-9.498022885377157,-10.97013914823261,-8.4125604074276,6.573812154899604,-6.909957549315189,0.47969288260438825,-12.06208391470257,2.274544095412123,-4.999585895042799,-2.0233473891237272,-6.389495787293333,-1.3748121997634082,-3.283814082360315,-5.490995659202573
0111.wav,Sad,0.40614911790392727,0.0026564858853816986,2009.6045631048414,2228.675413220684,4138.795723820364,0.09090438741721854,-506.47692662197113,105.74918550557317,-0.9414767374567594,38.091079804450935,-0.8979468841337461,8.903110246237045,-2.2543089179936366,-2.5291910199292875,-1.7868172184086482,1.0166408361020793,-10.699062342512331,5.296083884291069,-9.741355727092728,6.244481399484167,-7.708010083041281,0.6929724364738447,-4.938636693352702,-3.7365724297166523,-1.1931225429371541,-2.894734174986517
0115.wav,Sad,0.31406682213140824,0.011623220518231392,1275.8190839390131,1665.722290166644,2398.5764194542253,0.05186097051056338,-415.4125759368701,144.87853564867748,-1.2358122798762456,31.100677764148294,-5.603658406093217,7.982913813325242,0.8674308706062356,-7.058850204166256,-5.067918364556848,3.8710762997897588,-9.14556467357648,1.8301954513526497,-14.399382693749832,1.3578965319625966,-7.870967942862568,-2.2808967175549446,-7.007627959315645,-2.6017611217336447,-1.4412261727348312,-2.6953733909152198
0117.wav,Sad,0.38713429521887394,0.00676559517160058,2431.2989434955193,2516.1551731157356,5218.427151352612,0.11047059623756218,-418.52888136334667,91.00001555109965,7.282741412411873,24.369310687627383,-7.902661685213607,11.39236368574428,-1.442943545489095,2.640344386653881,-11.767525299913753,2.111847249319003,-8.055062734574996,5.327718762231279,-10.93070114642845,2.200160359314187,-5.02464341334669,0.3946165768707114,-4.4787909988948735,0.134449576841901,0.9134572342745761,-0.9439418307255504
0118.wav,Sad,0.4222110844769221,0.01593279279768467,2019.9774601830752,1610.210417879097,3454.8034378702605,0.13950264736374407,-342.26755144296806,114.36770050168225,-71.23022041651706,7.1281175598816,-22.836826270889894,-2.8977252587185776,-8.165365352848685,-10.626827209016199,-17.294836044459405,3.259598541887982,-10.20876042839504,1.842281461845801,-10.363775752508394,4.2827764196828575,-4.347296831301759,-4.432480213233222,-5.725020463143476,-2.3474667036368473,0.5120136489000273,-3.373153527578623
0125.wav,Sad,0.4328369160755983,0.025387052446603775,2120.1659581674066,2031.7007472535051,4027.921118325745,0.12036294495033113,-272.9743209628264,105.08309361193804,-34.0882486514193,13.789338469434846,-10.499350873384827,-1.6040374910037403,-8.123294376574195,-15.409396819630508,-12.575838375049972,1.193496843911333,-15.706199473896175,3.9669226033314455,-11.479174798660006,0.32608212955986776,-7.731364883389493,-7.6921097883306135,-8.63116941611387,-4.191600791445435,-3.586289722649274,-5.068435474330367
0127.wav,Sad,0.431544484511611,0.01607624813914299,2744.9394621659408,2411.7130466304175,5429.041012391349,0.16689679480546357,-358.47731841154456,74.750461706232,-11.366316081480862,27.17700643539446,-5.217205605687726,0.0035199007308120366,-2.3563249067706917,-8.021309994585325,-6.2860769091085595,2.905743506105846,-13.18316593317806,8.057617068265907,-10.597977707862503,1.9834796081916466,-6.157828000862975,-5.965441813470482,-6.0350259838076585,-4.270354052527671,-2.1312369981657855,-7.216559921947973
0128.wav,Sad,0.5326912153220357,0.011440754868090153,2856.682729985854,2698.6275836257337,6134.716877716267,0.14916507139900662,-424.5318659096863,78.06095563366127,5.81667807257949,26.90280176331544,0.9656074057228181,-1.0065769434122178,0.7536456659895261,-6.987639942285219,-6.735446043375155,-1.2704757424649118,-9.553260186649052,8.012694538947388,-9.569356306121973,1.6082809838973737,-2.4472066825785554,-2.861225019250984,-3.5633709297952247,-4.824368591396062,-0.5897868393097678,-3.096002528374365
0129.wav,Sad,0.4053480347057208,0.02383458986878395,2011.2044404440796,2167.520585714903,4166.419470263093,0.08855646306818182,-310.9797184206903,104.3620428450529,-12.899396793434807,29.121881662476028,3.25699722408851,11.55203161114003,-4.622531336822198,-3.289823366913311,-3.952738951188043,6.536922519000831,-9.791459930453406,7.029697669751956,-6.35616517399119,-0.26625274666645504,-1.2152300158950284,-5.021756452822689,-3.2066796272551765,-2.0298407168120143,-7.976479454465633,-2.3940988849925287
0135.wav,Sad,0.46685004519473133,0.022856418043375015,2746.362029089787,2046.6965754501614,4670.602226257324,0.20029640197753906,-263.1976761829966,72.90748190216436,-49.56706011298421,15.484534614386074,-27.884362397448058,-5.705530988732873,-3.6503982209997052,-8.737231835336218,-1.8642154236230737,-1.720319545909815,-10.744546090907102,-1.8227302826780043,-15.724245903905816,4.555058311169785,-10.169836042266315,-0.15468886968325601,-5.490921633468477,-0.788888425384306,-3.224424713548879,-0.2961557698229207
0138.wav,Sad,0.43639244184715015,0.011169442906975746,2085.8125884991637,2308.7222628433196,4203.8587961765315,0.09602325641556292,-425.7516716026002,101.76618682438156,-3.1299663303930187,28.48650456509899,10.068129950868737,-4.8099500004093105,-0.3774161530637311,-5.112910493855686,3.672408925911171,-7.469712262397843,-4.495528096000325,3.6096869864052765,-10.248407279221208,3.0992838393506723,-10.651489194387137,1.0973013661794286,-5.037957364287019,-2.5161306954394793,-2.8575257780182555,-6.372068367071246
0140.wav,Sad,0.3519911301287648,0.017582306638360023,2467.2963494253554,2153.278380370263,4418.014344474338,0.14534936361754966,-348.2875599504938,91.09371683659487,-15.223205874476472,26.455545094809843,-2.5946570257433414,-4.867241670238131,-6.077573258786873,-5.674072400621457,-3.9946633586006013,-3.5744514344115585,-6.606387524407693,-1.852521779410493,-15.00061381658102,4.509406935506742,-7.585448423502487,3.8928808087513205,-0.9515590585656754,4.198407589127469,0.38632712375237405,-5.60862626921306
0148.wav,Sad,0.2856873740015906,0.019460707902908325,1635.5251870376778,2086.633386776603,3372.7069561298076,0.06595052083333333,-389.3860435429992,120.03961763558141,15.713692796537902,26.133339408739864,-12.078919066557514,4.615008301603989,-3.3110644785134857,-3.8698261030794496,-10.078495511986228,-9.145132255504231,-15.569555348045412,2.7824643026055416,-13.0237563360364,0.5852391460330872,-11.10871331798393,-6.891820753665103,-10.310392506521925,-1.1530633510872128,-3.9335558259428183,-6.4788192014673625
0150.wav,Sad,0.34187940459224003,0.019732022657990456,2423.5318644906342,2198.886315633195,4551.380859375,0.13493582589285713,-327.0571159883738,87.78443993509833,-6.529538578642707,18.795772000716518,-12.461367033075256,0.8019318038717848,-3.8421883994132835,-11.440533786985034,-7.565410702286592,-3.064279703308835,-9.568349926501591,10.776062061992137,-15.888370027228136,5.7952210271931,2.665670980869874,-4.331410437477095,-7.667118998044456,-3.7594799393926874,-3.6532263060550973,-2.5175508708611187
0164.wav,Sad,0.5488804876675476,0.013788782991468906,2405.851397850144,2522.723479461466,5185.360952524038,0.11291431675295859,-363.0802336002544,94.43662982671368,3.909473768970944,26.28163130757916,-8.394982759921742,1.3045848442398698,2.1077307223818122,-0.511085183446952,1.9650257368930855,2.4519052070625875,-4.027140878572706,7.527045373921476,-7.6750306087980285,9.459715999770047,-7.7010055934098665,6.012532059058461,-3.971245477711021,4.279064318414004,0.7638825846874077,1.8727186254398192
0167.wav,Sad,0.41820331131856414,0.029884057119488716,2368.5917248104183,2075.397533114693,4234.038033714906,0.14381580046791445,-269.47759946198045,95.55410556544265,-26.056747928307214,16.737175280827362,-4.254043239852828,-0.3181600747316837,4.510133205906501,-6.939155461381914,-9.70462218392932,1.0335480595593862,3.0697722576260955,10.861262336212798,-7.897023978465222,2.5492320548023417,-10.961602943359612,1.8991712146271487,-8.573950575798765,0.6126599599573467,-0.19347058242289533,-1.8885119096045904
0169.wav,Sad,0.5351781600928333,0.014073039405047894,2931.963270334058,2507.1712938083815,5656.446200284091,0.17606238162878787,-359.8610003137631,68.58252495188245,3.278575147678864,36.31912576464044,-3.9428647349763515,6.600383066430288,9.585780141020322,-1.8856498296828608,0.8477280024228449,-0.2857274238824149,-1.7422125777562452,6.2859978860260695,-7.142323592898994,10.045635382894654,-4.458373585190462,7.23457009221731,-6.591265620191315,1.097191872739538,1.0136716884353414,0.2677639240534635
0170.wav,Sad,0.655750481462859,0.0038027074187994003,3125.6627629285863,3021.460953776447,7029.8093734249,0.1498354019657258,-421.65645445791444,69.09791543860968,26.016511438875526,32.26156007304869,-3.8109989282434276,3.9159758923174253,8.45356645428667,0.2386395642422029,4.567272794470724,3.3343589917204888,-0.6439735483164867,7.764630349137359,-6.035261880167343,9.462039808435105,-8.02496359309405,8.635036256189053,-2.9058768107082456,4.925385693373352,1.3238972179241162,0.6979749790813433
0171.wav,Sad,0.6649193516943592,0.0036731164436787367,3201.4026919344383,3046.8264084364914,7162.922141335227,0.15901988636363637,-414.53403383331977,67.1957848788338,25.981586167742602,32.47001044892839,-4.034433805896483,4.125304316536928,8.256088491694069,-0.07861692980145886,3.8721716733633196,3.209172130798991,-0.36126075099222976,8.251442759476115,-5.617396574517353,9.660714705318599,-7.487582596475029,9.483796742034057,-3.7644160669046305,4.949241749176525,0.7230659450834163,0.4974975824956796
0172.wav,Sad,0.5052335144558432,0.008357398211956024,2891.2531505127135,2693.682830632827,5879.63398308154,0.15481910958195363,-389.01040631563006,76.41300821754193,8.614289385894365,26.799337871431455,-1.935324303792296,2.300377642013447,3.2581182149274324,-4.178316636962689,1.7787308032323186,0.7592934496709549,-3.253863200731727,5.699927149442486,-12.295692334931976,9.062354988418619,-8.312038643130334,4.542835816535892,-4.812596971928801,5.201224411926721,-0.6671991472325922,-0.8684504669363751
0173.wav,Sad,0.46024482997849536,0.017155902460217476,2216.578809847356,2061.6231399602534,4265.646663182219,0.12976590008802816,-311.65969361072047,105.39627806831052,-35.646134281601384,21.422586987739944,-12.895080466180861,0.6724822868548802,2.0676757998093467,-8.168444732209434,-2.5061762172921465,1.339477650180491,-2.5614643026948434,-0.2855573897880446,-13.85297174535152,3.6137702262241094,-6.072020321449029,3.8479837827579995,-7.4557830754506265,1.3019927174448689,-0.36070442619932347,0.5016309327513885
